Time	ejabberd-nolog-1	ejabberd-nolog-2	openfire-log-1	openfire-log-2	openfire-log-4	openfire-log-8	openfire-nolog-1	openfire-nolog-2	openfire-nolog-4	openfire-nolog-8
629	99.7	99.8	143.7	0	0	0	200	3.3	1.65	0.825
631	99.8	99.8	119	0	0	0	200	3.3	1.65	0.825
633	99.8	99.8	158.7	3.3	0	0	200	3.3	1.65	0.825
634	99.8	99.8	121.3	0	0	0	200	3.3	1.65	0.825
635	99.8	99.8	155.8	0	0	0	200	3.3	1.65	0.825
636	99.8	99.8	109.5	0	0	0	200	3.3	1.65	0.825
638	99.8	99.8	99.1	0	0	0	200	3.3	1.65	0.825
639	99.8	99.8	145.5	0	0	0	200	3.3	1.65	0.825
641	99.8	99.8	104.1	3.3	0	0	200	3.3	1.65	0.825
642	99.8	99.8	152.1	0	0	0	200	3.3	1.65	0.825
644	99.8	99.8	125.7	0	0	0	200	3.3	1.65	0.825
645	99.8	99.8	121.7	0	0	0	200	3.3	1.65	0.825
646	99.8	99.8	144.7	0	0	0	200	3.3	1.65	0.825
648	99.8	99.8	163.4	0	0	0	200	3.3	1.65	0.825
650	99.8	99.8	115.5	0	0	0	200	3.3	1.65	0.825
652	99.8	99.7	162.9	0	0	0	200	3.3	1.65	0.825
653	99.8	99.8	118.4	0	0	0	200	3.3	1.65	0.825
655	99.8	99.8	102.5	3.3	0	0	200	3.3	1.65	0.825
656	99.8	99.8	130.6	6.6	0	0	200	3.3	1.65	0.825
657	99.8	99.8	119	0	0	0	200	3.3	1.65	0.825
659	99.7	99.8	99	0	0	0	200	3.3	1.65	0.825
661	99.8	99.8	111.6	3.3	0	0	200	3.3	1.65	0.825
663	99.8	99.8	119	6.65	0	0	200	3.3	1.65	0.825
665	99.8	99.8	124.8	3.3	0	0	200	3.3	1.65	0.825
666	99.8	106.4	138.9	0	0	0	200	3.3	1.65	0.825
667	99.8	99.8	105.6	0	0	0	200	3.3	1.65	0.825
668	99.8	99.8	138.8	0	0	0	200	3.3	1.65	0.825
670	99.8	99.8	121.6	3.3	0	0	200	3.3	1.65	0.825
672	99.8	99.8	157.9	0	0	0	200	3.3	1.65	0.825
673	99.8	99.8	129.7	0	0	0	200	3.3	1.65	0.825
674	99.8	99.8	112.4	0	0	0	200	3.3	1.65	0.825
675	99.8	99.8	138.9	0	0	0	200	3.3	1.65	0.825
677	99.8	99.8	118.1	0	0	0	200	3.3	1.65	0.825
679	99.8	99.8	104.4	0	0	0	200	3.3	1.65	0.825
680	99.8	99.8	138.6	0	0	0	200	3.3	1.65	0.825
681	99.8	99.8	84.9	0	0	0	200	3.3	1.65	0.825
683	99.8	99.8	92.6	0	0	0	200	3.3	1.65	0.825
684	99.8	99.8	99.6	0	0	0	200	3.3	1.65	0.825
685	99.8	99.8	122.4	0	0	0	200	3.3	1.65	0.825
686	106.4	99.8	138.8	0	0	0	200	3.3	1.65	0.825
688	99.8	99.8	109.9	0	0	0	200	3.3	1.65	0.825
689	99.8	99.8	155.8	0	0	0	200	3.3	1.65	0.825
690	99.8	99.8	120.8	0	0	0	200	3.3	1.65	0.825
692	99.8	99.8	115.5	0	0	0	200	3.3	1.65	0.825
694	99.8	99.8	127.8	0	0	0	200	3.3	1.65	0.825
695	99.8	99.8	132.4	0	0	0	200	3.3	1.65	0.825
696	99.8	99.8	164.5	0	0	0	200	3.3	1.65	0.825
697	99.8	99.8	115.4	0	0	0	200	3.3	1.65	0.825
699	99.8	99.8	151.4	0	0	0	200	3.3	1.65	0.825
700	99.8	99.8	102.8	0	0	0	200	3.3	1.65	0.825
701	99.8	99.8	138.4	0	0	0	200	3.3	1.65	0.825
702	99.8	93.1	117.3	0	0	0	200	3.3	1.65	0.825
703	99.8	99.8	152	0	0	0	200	3.3	1.65	0.825
705	99.8	99.8	92.1	0	0	0	200	3.3	1.65	0.825
706	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
707	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
708	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
709	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
711	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
713	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
714	99.7	99.7	0	0	0	0	200	3.3	1.65	0.825
715	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
717	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
718	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
719	99.8	99.8	6.6	0	0	0	200	3.3	1.65	0.825
721	99.8	99.8	6.6	0	0	0	200	3.3	1.65	0.825
722	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
724	106.4	99.8	0	0	0	0	200	3.3	1.65	0.825
725	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
726	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
728	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
729	106.4	99.8	0	0	0	0	200	3.3	1.65	0.825
731	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
732	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
733	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
735	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
737	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
738	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
739	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
740	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
742	99.8	99.8	6.6	0	0	0	200	3.3	1.65	0.825
744	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
745	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
746	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
747	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
748	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
750	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
751	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
752	99.8	99.8	6.6	0	0	0	200	3.3	1.65	0.825
753	99.8	106.5	0	0	0	0	200	3.3	1.65	0.825
754	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
755	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
757	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
758	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
759	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
760	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
761	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
762	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
764	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
765	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
766	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
767	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
768	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
769	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
771	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
772	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
773	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
774	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
775	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
776	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
778	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
779	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
780	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
781	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
782	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
783	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
785	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
786	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
787	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
788	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
789	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
790	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
792	106.5	99.8	0	0	0	0	200	3.3	1.65	0.825
793	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
794	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
795	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
796	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
798	93.1	99.8	0	0	0	0	200	3.3	1.65	0.825
800	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
801	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
802	99.8	99.8	6.6	0	0	0	200	3.3	1.65	0.825
803	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
805	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
806	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
808	99.7	99.7	0	0	0	0	200	3.3	1.65	0.825
809	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
810	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
812	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
813	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
815	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
816	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
817	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
819	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
820	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
822	99.7	99.7	0	0	0	0	200	3.3	1.65	0.825
823	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
824	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
826	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
827	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
829	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
830	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
832	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
833	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
834	99.8	106.5	6.6	0	0	0	200	3.3	1.65	0.825
836	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
837	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
839	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
840	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
841	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
842	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
844	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
846	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
847	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
848	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
849	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
851	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
853	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
854	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
855	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
856	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
858	99.7	99.7	0	0	0	0	200	3.3	1.65	0.825
860	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
861	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
862	99.8	106.4	0	0	0	0	200	3.3	1.65	0.825
863	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
865	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
866	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
867	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
868	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
869	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
870	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
871	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
873	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
874	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
875	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
876	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
877	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
878	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
880	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
881	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
882	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
883	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
884	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
886	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
887	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
888	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
889	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
890	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
891	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
892	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
894	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
895	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
896	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
897	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
898	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
899	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
900	99.8	106.4	0	0	0	0	200	3.3	1.65	0.825
902	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
903	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
904	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
905	99.8	106.4	0	0	0	0	200	3.3	1.65	0.825
906	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
907	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
909	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
910	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
911	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
912	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
913	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
914	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
916	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
917	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
918	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
919	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
920	106.5	99.8	0	0	0	0	200	3.3	1.65	0.825
921	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
923	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
924	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
925	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
926	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
927	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
928	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
929	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
931	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
932	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
933	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
934	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
935	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
936	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
938	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
939	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
940	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
941	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
942	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
943	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
945	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
946	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
947	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
948	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
949	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
950	106.4	99.8	0	0	0	0	200	3.3	1.65	0.825
952	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
953	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
954	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
955	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
956	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
957	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
958	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
960	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
961	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
962	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
963	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
964	106.4	99.8	0	0	0	0	200	3.3	1.65	0.825
965	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
967	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
968	99.8	106.5	0	0	0	0	200	3.3	1.65	0.825
969	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
970	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
971	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
972	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
974	106.4	106.4	0	0	0	0	200	3.3	1.65	0.825
975	99.8	93.1	0	0	0	0	200	3.3	1.65	0.825
976	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
977	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
978	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
979	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
981	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
982	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
983	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
984	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
985	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
986	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
987	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
989	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
990	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
991	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
992	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
993	106.4	99.8	0	0	0	0	200	3.3	1.65	0.825
994	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
996	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
997	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
998	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
999	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
1000	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1001	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1003	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1004	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1005	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1006	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1007	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1008	106.5	99.8	0	0	0	0	200	3.3	1.65	0.825
1010	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1011	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1012	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1013	106.5	99.8	0	0	0	0	200	3.3	1.65	0.825
1014	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1015	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1016	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1018	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1019	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1020	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1021	99.8	106.4	0	0	0	0	200	3.3	1.65	0.825
1022	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
1023	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1025	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1026	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1027	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1028	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1029	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1030	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1032	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1033	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1034	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
1035	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1036	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1037	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1039	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1040	99.4	99.8	0	0	0	0	200	3.3	1.65	0.825
1041	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1042	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1043	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1044	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1045	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1047	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1048	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1049	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1050	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1051	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1052	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1054	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1055	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1056	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1057	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1058	99.8	99.7	0	0	0	0	200	3.3	1.65	0.825
1059	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1061	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1062	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1063	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1064	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1065	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1066	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1068	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1069	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1070	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1071	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1072	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1073	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1074	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1076	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1077	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1078	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1079	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1080	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1081	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1083	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1084	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1085	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1086	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1087	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1088	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1090	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1091	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1092	93.2	99.8	0	0	0	0	200	3.3	1.65	0.825
1093	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1094	106.5	99.8	0	0	0	0	200	3.3	1.65	0.825
1095	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1097	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1098	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1099	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1100	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1101	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
1102	99.7	99.8	0	0	0	0	200	3.3	1.65	0.825
1103	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1105	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1106	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1107	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1108	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1109	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1110	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1112	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1113	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1114	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1115	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1116	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1117	106.4	99.8	0	0	0	0	200	3.3	1.65	0.825
1119	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1120	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1121	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1122	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1123	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1124	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1126	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1127	99.8	106.4	0	0	0	0	200	3.3	1.65	0.825
1128	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1129	93.2	99.8	0	0	0	0	200	3.3	1.65	0.825
1130	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1131	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1133	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1134	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1135	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1136	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1137	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1138	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1139	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1141	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1142	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1143	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1144	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1145	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1146	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1148	106.4	106.4	0	0	0	0	200	3.3	1.65	0.825
1149	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1150	106.4	106.4	0	0	0	0	200	3.3	1.65	0.825
1151	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1152	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
1153	106.5	99.8	0	0	0	0	200	3.3	1.65	0.825
1155	99.8	99.8	0	0	0	0	200	3.3	1.65	0.825
