0	0.0
1	0.0
3	0.0
4	6.6
5	0.0
6	0.0
7	0.0
8	0.0
10	0.0
11	0.0
12	0.0
13	0.0
14	0.0
15	0.0
17	0.0
18	0.0
19	26.5
20	0.0
21	0.0
22	0.0
24	0.0
25	0.0
26	0.0
27	0.0
28	0.0
29	0.0
31	0.0
32	0.0
33	0.0
34	0.0
35	0.0
36	6.6
38	0.0
39	0.0
40	6.6
41	6.6
42	0.0
43	0.0
45	0.0
46	0.0
47	0.0
48	0.0
49	0.0
50	0.0
52	0.0
53	0.0
54	0.0
55	6.6
56	0.0
57	0.0
59	0.0
60	0.0
61	0.0
62	0.0
63	0.0
64	0.0
66	0.0
67	0.0
68	0.0
69	0.0
70	0.0
72	0.0
73	0.0
74	0.0
75	0.0
76	0.0
77	0.0
79	0.0
80	0.0
81	6.6
82	6.6
83	0.0
84	0.0
86	0.0
87	6.6
88	0.0
89	0.0
90	0.0
91	0.0
93	0.0
94	0.0
95	6.6
96	0.0
97	0.0
98	0.0
100	0.0
101	0.0
102	0.0
103	0.0
104	0.0
105	0.0
107	6.6
108	0.0
109	0.0
110	6.6
111	0.0
112	0.0
114	0.0
115	6.6
116	6.6
117	0.0
118	0.0
119	0.0
121	0.0
122	0.0
123	6.6
124	0.0
125	0.0
126	0.0
128	0.0
129	0.0
130	0.0
131	0.0
132	0.0
133	0.0
135	0.0
136	0.0
137	6.6
138	0.0
139	0.0
141	0.0
142	0.0
143	0.0
144	0.0
145	0.0
146	0.0
148	0.0
149	0.0
150	0.0
151	0.0
152	0.0
153	0.0
155	6.6
156	0.0
157	0.0
158	0.0
159	0.0
160	0.0
162	0.0
163	0.0
164	6.6
165	0.0
166	0.0
167	0.0
169	0.0
170	0.0
171	13.3
172	0.0
173	0.0
174	0.0
176	0.0
177	0.0
178	6.6
179	0.0
180	0.0
181	0.0
183	0.0
184	0.0
185	0.0
186	0.0
187	0.0
188	0.0
190	0.0
191	0.0
192	13.3
193	0.0
194	0.0
195	0.0
197	0.0
198	0.0
199	6.6
200	0.0
201	0.0
203	0.0
204	0.0
205	0.0
206	0.0
207	0.0
208	0.0
210	0.0
211	0.0
212	0.0
213	0.0
214	0.0
215	0.0
217	0.0
218	0.0
219	6.6
220	0.0
221	0.0
222	6.6
224	0.0
225	0.0
226	0.0
227	0.0
228	0.0
229	0.0
231	0.0
232	0.0
233	6.6
234	13.3
235	19.9
236	19.9
238	26.5
239	305.0
240	357.2
241	341.3
242	297.2
243	291.5
245	278.3
246	300.8
247	356.9
248	364.0
249	357.1
251	301.0
252	324.1
253	363.9
254	344.1
255	244.8
257	363.8
258	330.5
259	304.4
260	324.1
261	290.6
262	317.1
264	39.8
265	284.6
266	291.3
267	291.3
268	310.9
270	264.8
271	344.1
272	264.0
273	291.3
274	310.9
275	297.7
277	304.4
278	263.4
279	345.9
280	284.5
281	237.4
283	211.7
284	297.7
285	284.8
286	297.0
287	13.3
289	277.1
290	238.6
291	205.6
292	350.7
293	337.4
294	291.6
296	332.4
297	343.2
298	132.5
299	310.6
300	328.9
302	323.1
303	344.4
304	337.3
305	336.7
306	337.9
308	330.9
309	264.8
310	314.6
311	350.3
312	400.0
313	304.3
315	348.2
316	284.4
317	311.5
318	39.8
319	291.3
321	296.2
322	331.0
323	317.2
324	300.6
325	337.5
326	332.2
328	311.2
329	340.3
330	139.2
331	33.1
332	317.6
334	291.2
335	312.5
336	331.1
337	322.9
338	350.8
339	205.1
341	297.9
342	269.2
343	330.8
344	337.4
345	344.1
347	309.8
348	304.8
349	363.8
350	337.6
351	304.8
352	357.4
354	397.1
355	329.8
356	238.2
357	337.2
358	297.9
360	297.5
361	358.0
362	304.6
363	284.2
364	317.5
365	310.1
367	231.9
368	343.6
369	317.6
370	331.0
371	349.6
373	257.4
374	225.0
375	322.4
376	317.0
377	390.3
378	311.1
380	33.1
381	288.6
382	324.2
383	331.5
384	256.5
386	33.1
387	6.6
388	119.4
389	320.7
390	324.2
391	317.7
393	311.3
394	277.9
395	105.1
396	343.3
397	331.4
399	330.7
400	363.8
401	337.6
402	291.2
403	317.6
404	297.5
406	304.4
407	59.4
408	334.8
409	370.5
410	337.8
412	354.1
413	297.7
414	278.4
415	344.0
416	316.4
418	191.6
419	337.6
420	350.0
421	19.9
422	355.4
423	284.6
425	317.5
426	59.6
427	271.3
428	357.6
429	179.1
431	304.1
432	323.5
433	340.7
434	205.3
435	331.0
436	309.6
438	13.3
439	317.1
440	258.1
441	383.9
442	343.7
444	297.9
445	317.5
446	323.5
447	330.8
448	277.9
449	337.5
451	363.8
452	324.2
453	336.5
454	336.1
455	218.8
457	297.7
458	324.0
459	266.7
460	383.7
461	39.8
462	13.3
464	13.3
465	13.3
466	13.3
467	19.9
468	13.3
469	316.8
471	349.8
472	218.4
473	311.0
474	330.9
475	331.5
477	297.8
478	337.5
479	258.1
480	337.0
481	324.3
482	331.2
484	370.5
485	311.4
486	330.8
487	357.3
488	324.2
490	72.8
491	277.7
492	324.2
493	349.3
494	324.4
496	357.4
497	348.8
498	350.6
499	344.6
500	322.3
501	286.3
503	298.0
504	315.9
505	356.3
506	390.6
507	390.9
509	390.7
510	384.0
511	384.1
512	330.8
513	330.9
514	343.8
516	313.7
517	291.1
518	289.6
519	225.4
520	344.1
522	397.0
523	185.3
524	304.3
525	350.8
526	329.6
527	317.6
529	324.3
530	212.2
531	59.7
532	19.9
533	19.9
535	6.6
536	19.9
537	297.5
538	268.5
539	291.3
540	330.8
542	337.3
543	297.6
544	342.6
545	13.3
546	337.6
548	309.7
549	324.3
550	311.1
551	337.5
552	344.0
553	338.5
555	336.6
556	317.5
557	317.6
558	343.5
559	344.1
561	316.9
562	350.9
563	324.1
564	297.7
565	304.4
566	337.9
568	331.2
569	337.6
570	331.3
571	337.1
572	324.6
574	324.1
575	309.3
576	304.4
577	343.6
578	324.9
579	336.7
581	338.0
582	344.6
583	311.1
584	321.9
585	296.8
587	303.3
588	344.1
589	334.6
590	344.6
591	350.7
592	357.3
594	311.0
595	0.0
596	343.3
597	316.7
598	332.6
600	344.3
601	331.5
602	331.0
603	291.0
604	337.8
605	344.1
607	337.6
608	277.8
609	387.1
610	13.2
611	330.8
613	331.0
614	282.5
615	291.1
616	330.9
617	324.6
618	311.3
620	350.7
621	310.2
622	350.7
623	330.8
624	344.0
626	324.8
627	304.5
628	344.1
629	291.1
630	334.0
631	340.5
633	344.1
634	351.1
635	356.7
636	337.5
637	291.6
639	317.0
640	297.9
641	344.1
642	322.9
643	344.1
644	343.0
646	317.6
647	324.3
648	337.4
649	311.2
650	303.5
652	295.9
653	356.6
654	357.2
655	311.1
656	331.0
657	302.6
659	324.2
660	350.6
661	310.1
662	284.5
663	337.5
665	311.0
666	337.4
667	337.2
668	329.9
669	297.8
670	337.5
672	297.2
673	284.6
674	330.8
