1402637234	0
1402637235	16.55
1402637236	33.1
1402637238	155.7
1402637239	36.45
1402637240	49.7
1402637241	72.8
1402637242	135.85
1402637244	159
1402637245	158.9
1402637246	162.2
1402637247	119.3
1402637248	251.75
1402637249	122.5
1402637251	132.25
1402637252	92.7
1402637253	254.9
1402637254	96.05
1402637255	66.2
1402637256	109.25
1402637258	49.7
1402637259	59.6
1402637260	76.15
1402637261	69.6
1402637262	62.95
1402637264	66.15
1402637265	52.95
1402637266	69.5
1402637267	46.4
1402637268	52.9
1402637269	33.15
1402637271	33.1
1402637272	46.4
1402637273	56.3
1402637274	52.95
1402637275	46.35
1402637276	43
1402637278	39.7
1402637279	79.5
1402637280	76.2
1402637281	56.3
1402637282	49.7
1402637283	53.05
1402637285	59.6
1402637286	59.6
1402637287	85.95
1402637288	62.9
1402637289	66.2
1402637291	49.65
1402637292	53.05
1402637293	59.65
1402637294	62.95
1402637295	43.1
1402637296	59.6
1402637298	92.75
1402637299	52.95
1402637300	92.7
1402637301	109.25
1402637302	56.35
1402637303	56.35
1402637305	56.35
1402637306	122.5
1402637307	109.25
1402637308	122.6
1402637309	46.4
1402637311	79.55
1402637312	69.5
1402637313	119.25
1402637314	56.3
1402637315	99.25
1402637316	72.9
1402637318	79.4
1402637319	76.2
1402637320	92.8
1402637321	72.9
1402637322	145.6
1402637323	198.75
1402637325	145.75
1402637326	192.1
1402637327	95.9
1402637328	202.1
1402637329	109.35
1402637331	109.3
1402637332	145.8
1402637333	142.4
1402637334	122.45
1402637335	145.75
1402637336	162.3
1402637338	182
1402637339	82.85
1402637340	135.7
1402637341	175.5
1402637342	96
1402637343	195.15
1402637345	69.55
1402637346	125.8
1402637347	148.95
1402637348	238.55
1402637349	102.75
1402637351	132.3
1402637352	102.7
1402637353	205.2
1402637354	115.85
1402637355	165.5
1402637356	115.95
1402637358	135.65
1402637359	135.75
1402637360	185.35
1402637361	198.8
1402637362	291.25
1402637363	221.65
1402637365	185.35
1402637366	347.4
1402637367	294.4
1402637368	198.4
1402637369	257.9
1402637371	158.85
1402637372	284.1
1402637373	225.25
1402637374	152.2
1402637375	235.1
1402637376	317.7
1402637378	261.35
1402637379	215.15
1402637380	188.85
1402637381	304.3
1402637382	261.45
1402637383	221.8
1402637385	211.65
1402637386	175.45
1402637387	321.1
1402637388	317.4
1402637389	258.15
1402637391	255
1402637392	399.65
1402637393	321.15
1402637394	281
1402637395	304.4
1402637396	307.85
1402637398	235
1402637399	290.75
1402637400	403.75
1402637401	254.85
1402637402	319.85
1402637404	314.75
1402637405	271.55
1402637406	261.45
1402637407	333.5
1402637408	403.65
1402637409	330.55
1402637411	248.45
1402637412	436.85
1402637413	304.45
1402637414	264.95
1402637415	410.3
1402637417	327.6
1402637418	281.55
1402637419	357.6
1402637420	364.05
1402637421	347.25
1402637422	327.35
1402637424	407
1402637425	386.7
1402637426	366.95
1402637427	459.6
1402637428	427.05
1402637430	406.6
1402637431	419.7
1402637432	450.2
1402637433	419.9
1402637434	470.25
1402637435	420.35
1402637437	430.45
1402637438	433.25
1402637439	426.45
1402637440	438.8
1402637441	419.85
1402637443	459.55
1402637444	519.15
1402637445	337.2
1402637446	334.15
1402637447	443
1402637448	466.7
1402637450	383.75
1402637451	482.8
1402637452	439.85
1402637453	450.8
1402637454	525.8
1402637456	268.1
1402637457	337.5
1402637458	297.8
1402637459	351.65
1402637460	287.8
1402637461	397.1
1402637463	334.2
1402637464	301.05
1402637465	255.05
1402637466	261.4
1402637467	413.9
1402637469	291.5
1402637470	321
1402637471	105.95
1402637472	149.1
1402637473	96
1402637474	112.6
1402637476	66.2
1402637477	79.55
1402637478	86.05
1402637479	125.75
1402637480	145.75
1402637481	152.15
1402637483	192.1
1402637484	155.75
1402637485	43
1402637486	49.7
1402637487	86.15
1402637489	86.15
1402637490	46.35
1402637491	79.45
1402637492	86
1402637493	79.5
1402637494	43.05
1402637496	29.8
1402637497	109.3
1402637498	19.9
1402637499	3.3
1402637500	0
