Time	ejabberd-nolog-1	ejabberd-nolog-2	openfire-log-1	openfire-log-2	openfire-log-4	openfire-log-8	openfire-nolog-1	openfire-nolog-2	openfire-nolog-4	openfire-nolog-8
544	31.1	31.1	71.5	25.7	6.675	2.25	69.2	17.7	23.45	11.0125
545	31.1	31.1	71.5	25.7	6.675	2.25	69.2	17.7	23.625	11
547	31.1	31.1	71.6	25.75	6.675	2.25	69.2	17.7	23.45	10.9875
548	31.1	31.1	71.5	25.75	6.675	2.25	69.2	17.7	23.65	11.625
550	31.1	31.1	71.5	25.75	6.675	2.25	69.2	17.7	23.475	11.625
552	31.1	31.1	71.5	25.75	6.675	2.25	69.2	17.7	23.475	11.65
554	31.3	31.3	71.5	25.75	6.675	2.25	69.2	17.75	23.65	11.65
555	31.1	31.1	71.5	25.75	6.675	2.25	69.2	17.8	23.475	11.075
557	31.1	31.1	71.5	25.9	6.675	2.25	69.2	18	23.475	11.075
558	31.1	31.1	71.5	25.9	6.675	2.25	69.2	18	23.65	11.6375
559	31.1	31.1	71.6	25.9	6.675	2.25	69.2	18	23.475	11.0625
561	31.3	31.3	71.5	26.05	6.675	2.25	69.2	18	23.65	11.0625
563	31.1	31.1	71.5	26.05	6.675	2.25	69.2	18	23.475	11.0625
565	31.1	31.1	71.6	26.05	6.675	2.25	69.2	18	23.475	11.0625
567	31.1	31.1	71.6	26.05	6.675	2.25	69.2	18	23.475	11.65
568	31.3	31.3	71.6	26.05	6.675	2.25	69.2	18.1	23.5	11.0625
570	31.1	31.1	71.6	26.05	6.675	2.25	69.2	18.1	23.5	11.0625
571	31.1	31.1	71.6	26.05	6.675	2.25	69.2	19.3	23.7	11.65
572	31.1	31.1	71.6	26.05	6.675	2.25	69.2	18.2	23.5	11.0625
573	31.1	31.1	71.6	26.05	6.675	2.25	69.2	18.2	23.5	11.65
574	31.1	31.1	71.6	26.05	6.675	2.25	69.2	18.2	23.7	11.075
576	31.1	31.1	71.6	26.15	6.675	2.25	69.2	18.2	23.5	11.075
578	31.2	31.2	71.6	26.15	6.675	2.25	69.2	18.2	23.5	11.1
580	31.2	31.2	71.6	26.15	6.675	2.25	69.2	18.2	23.5	11.65
581	31.2	31.2	71.6	26.15	6.675	2.25	69.2	18.3	23.7	11.1
583	31.3	31.3	71.6	26.15	6.675	2.25	69.2	18.3	23.7	11.125
584	31.2	31.2	71.6	26.15	6.675	2.25	69.2	19.5	23.525	11.65
585	31.2	31.2	71.6	26.25	6.675	2.25	69.2	18.3	23.525	11.125
586	31.2	31.2	71.6	26.7	6.675	2.25	69.2	18.35	23.525	11.65
587	31.2	31.2	71.6	26.7	6.675	2.25	69.2	18.55	23.525	11.1125
589	31.2	31.2	71.6	27.3	6.675	2.25	69.2	18.55	23.525	11.125
590	31.3	31.3	71.6	26.7	6.675	2.25	69.2	18.55	23.525	11.125
592	31.2	31.2	71.6	26.85	6.675	2.25	69.2	18.55	23.525	11.125
593	31.2	31.2	71.6	26.85	6.675	2.25	69.2	19.55	23.525	11.6625
594	31.2	31.2	71.6	26.85	6.675	2.25	69.2	18.55	23.7	11.125
595	31.2	31.2	71.6	26.85	6.675	2.25	69.2	18.7	23.6	11.6625
597	31.3	31.3	71.6	26.85	6.675	2.25	69.2	19.9	23.725	11.6625
598	31.2	31.2	71.6	26.85	6.675	2.25	69.2	18.7	23.6	11.175
599	31.2	31.2	71.6	26.85	6.675	2.25	69.2	18.7	23.6	11.6625
600	31.2	31.2	71.6	26.85	6.675	2.25	69.2	19.9	23.6	11.1875
601	31.2	31.2	71.6	26.85	6.675	2.25	69.2	18.7	23.6	11.1875
603	31.2	31.2	71.6	26.85	6.675	2.25	69.2	18.8	23.6	11.1875
605	31.3	31.3	71.6	26.85	6.675	2.25	69.2	18.8	23.6	11.2875
607	31.2	31.2	71.6	26.95	6.675	2.25	69.2	18.8	23.925	11.2875
609	31.2	31.2	71.6	26.95	6.675	2.25	69.2	18.9	23.6	11.3
611	31.2	31.2	71.6	26.95	6.675	2.25	69.2	18.9	23.6	11.2875
612	31.3	31.3	71.6	26.95	6.675	2.25	69.2	18.9	23.6	11.65
613	31.2	31.2	71.6	26.95	6.675	2.25	69.2	20.05	23.6	11.275
614	31.2	31.2	71.7	26.95	6.675	2.25	69.2	18.9	23.925	11.275
616	31.2	31.2	71.6	27.15	6.675	2.25	69.2	18.9	23.925	11.65
617	31.2	31.2	71.6	27.15	6.675	2.25	69.2	19.1	23.625	11.2875
619	31.3	31.3	71.6	27.15	6.675	2.25	69.5	20.05	23.625	11.2875
620	31.2	31.2	71.8	27.15	6.675	2.25	69.2	19.15	23.65	11.3
622	31.2	31.2	71.6	27.15	6.675	2.25	69.2	19.15	23.65	11.3
624	31.2	31.2	71.6	27.3	6.675	2.25	69.2	19.3	23.65	11.3
625	31.2	31.2	71.6	27.3	6.675	2.25	69.5	19.3	23.65	11.675
626	31.3	31.3	71.9	27.3	6.675	2.25	69.2	20.25	23.65	11.3
627	31.2	31.2	71.6	27.3	6.675	2.25	69.2	19.3	23.975	11.675
629	31.2	31.2	71.6	27.3	6.675	2.25	69.2	19.3	23.975	11.6875
631	31.2	31.2	71.6	27.3	6.675	2.25	69.2	19.3	23.65	11.6875
633	31.2	31.2	71.9	27.3	6.675	2.25	69.2	19.3	23.65	11.3375
635	31.2	31.2	71.6	27.3	6.675	2.25	69.2	19.4	23.65	11.35
637	31.2	31.2	71.6	27.3	6.675	2.25	69.5	19.4	23.675	11.3625
639	31.2	31.2	71.9	27.4	6.675	2.25	69.2	20.25	23.675	11.3625
641	31.4	31.4	71.7	27.4	6.675	2.25	69.2	19.5	23.7	11.3625
642	31.2	31.2	71.7	28.5	6.675	2.25	69.2	19.5	24.15	11.7
643	31.2	31.2	71.7	27.4	6.675	2.25	69.2	20.25	23.7	11.3875
644	31.2	31.2	71.7	27.4	6.675	2.25	69.2	19.5	23.7	11.7
646	31.2	31.2	71.7	28	6.675	2.25	69.2	19.5	23.7	11.4
648	31.4	31.4	71.7	28	6.675	2.25	69.2	19.5	23.7	11.4
650	31.2	31.2	71.7	28	6.675	2.25	69.5	19.5	23.7	11.4125
652	31.2	31.2	71.7	28	6.675	2.25	69.2	19.8	23.7	11.4125
654	31.2	31.2	71.7	28.05	6.675	2.25	69.2	19.9	24.35	11.4125
656	31.2	31.2	71.8	28.15	6.675	2.25	69.5	19.9	23.7	11.4125
658	31.2	31.2	71.8	28.15	6.675	2.25	69.2	19.9	23.7	11.4125
659	31.2	31.2	71.8	28.15	6.675	2.25	69.3	19.9	23.7	11.4125
661	31.2	31.2	71.9	28.15	6.675	2.25	69.5	19.9	23.7	11.725
662	31.2	31.2	71.9	28.15	6.675	2.25	69.5	19.9	24.35	11.425
664	31.2	31.2	71.9	28.15	6.675	2.25	69.5	19.9	23.7	11.4375
665	31.2	31.2	71.9	28.15	6.675	2.25	69.5	19.9	23.7	11.4375
667	31.2	31.2	71.9	28.15	6.675	2.25	69.5	20.05	24.35	11.475
669	31.2	31.2	71.9	28.15	6.675	2.25	69.5	20.05	23.725	11.475
671	31.2	31.2	71.9	28.2	6.675	2.25	69.5	20.05	23.75	11.475
672	31.2	31.2	71.9	28.3	6.675	2.25	69.5	20.05	23.925	11.5625
674	31.2	31.2	71.9	28.3	6.675	2.25	69.5	20.05	23.925	11.75
675	31.2	31.2	71.9	28.3	6.675	2.25	69.5	20.05	24.4	11.625
677	31.4	31.4	71.9	28.5	6.675	2.25	69.5	20.05	23.925	11.625
678	31.2	31.2	71.9	28.5	6.675	2.25	69.5	20.05	23.925	11.65
680	31.2	31.2	71.9	28.5	6.675	2.25	69.5	20.05	24.4	11.65
682	31.2	31.2	71.9	28.5	6.675	2.25	69.5	20.25	23.925	11.6375
684	31.4	31.4	71.9	28.5	6.675	2.25	69.5	20.25	23.925	11.6375
686	31.2	31.2	71.9	28.5	6.675	2.25	69.5	20.25	23.925	11.65
688	31.2	31.2	71.9	28.5	6.675	2.25	69.5	20.25	23.925	11.65
690	31.2	31.2	71.9	28.65	6.675	2.25	69.5	20.25	23.925	11.65
691	31.2	31.2	71.9	28.65	6.675	2.25	69.5	20.25	23.925	11.65
693	31.2	31.2	71.9	28.65	6.675	2.25	69.5	20.25	23.925	11.65
695	31.2	31.2	71.9	28.65	6.675	2.25	69.5	20.25	23.95	11.65
697	31.2	31.2	71.9	28.65	6.675	2.25	69.5	20.25	23.95	11.65
699	31.4	31.4	71.9	28.65	6.675	2.25	69.5	20.25	23.975	11.65
701	31.2	31.2	71.9	28.65	6.675	2.25	69.5	20.25	23.975	11.65
703	31.2	31.2	71.9	28.65	6.675	2.25	69.5	20.25	24.45	11.65
705	31.2	31.2	71.9	29.55	6.675	2.25	69.5	20.25	23.975	11.65
706	31.4	31.4	71.9	28.8	6.675	2.25	69.5	20.25	24.475	11.65
708	31.2	31.2	71.9	28.9	6.675	2.25	69.5	20.25	23.975	11.65
710	31.2	31.2	71.9	29.15	6.675	2.25	69.5	20.25	23.975	11.65
712	31.2	31.2	71.9	29.15	6.675	2.25	69.5	20.25	24.125	11.65
714	31.5	31.5	71.9	29.15	6.675	2.25	69.5	20.25	24.15	11.65
715	31.2	31.2	71.9	29.15	6.675	2.25	69.5	20.25	24.175	11.8125
717	31.2	31.2	71.9	29.15	6.675	2.25	69.5	20.25	24.3	11.8125
719	31.2	31.2	71.9	29.15	6.675	2.25	69.5	20.25	24.275	11.8125
721	31.5	31.5	71.9	29.15	6.675	2.25	69.5	20.25	24.275	11.8125
722	31.2	31.2	71.9	29.15	6.675	2.25	69.5	20.25	24.325	11.6625
724	31.2	31.2	71.9	29.75	6.675	2.25	69.5	20.25	24.325	11.6625
725	31.2	31.2	71.9	29.3	6.675	2.25	69.5	20.25	24.35	11.6625
727	31.2	31.2	71.9	29.3	6.675	2.25	69.5	20.25	24.675	11.6625
728	31.5	31.5	71.9	29.3	6.675	2.25	69.5	20.25	24.35	11.8125
729	31.3	31.3	71.9	29.3	6.675	2.25	69.5	20.25	24.35	11.65
730	31.3	31.3	71.9	29.3	6.675	2.25	69.5	20.25	24.35	11.8125
732	31.3	31.3	71.9	29.3	6.675	2.25	69.5	20.25	24.35	11.8
734	31.3	31.3	71.9	29.3	6.675	2.25	69.5	20.25	24.35	11.8
735	31.5	31.5	71.9	29.3	6.675	2.25	69.5	20.25	24.35	11.65
737	31.3	31.3	71.9	29.85	6.675	2.25	69.5	20.25	24.35	11.65
738	31.3	31.3	71.9	29.3	6.675	2.25	69.5	20.25	24.35	11.65
740	31.3	31.3	71.9	29.3	6.675	2.25	69.5	20.25	24.675	11.65
741	31.3	31.3	71.9	29.55	6.675	2.25	69.5	20.25	24.35	11.7875
742	31.3	31.3	71.9	29.55	6.675	2.25	69.5	20.25	24.35	11.6625
743	31.5	31.5	71.9	29.55	6.675	2.25	69.5	20.25	24.375	11.65
745	31.3	31.3	71.9	29.55	6.675	2.25	69.5	20.25	24.4	11.65
747	31.3	31.3	71.9	29.55	6.675	2.25	69.5	20.25	24.4	11.85
748	31.3	31.3	71.9	29.55	6.675	2.25	69.5	20.25	24.4	11.65
750	31.5	31.5	71.9	29.95	6.675	2.25	69.5	20.25	24.4	11.6625
751	31.3	31.3	71.9	29.55	6.675	2.25	69.5	20.25	24.4	11.9
753	31.3	31.3	71.9	29.55	6.675	2.25	69.5	20.25	24.7	11.9
754	31.3	31.3	71.9	29.55	6.675	2.25	69.5	20.25	24.4	11.675
755	31.3	31.3	71.9	29.55	6.675	2.25	69.5	20.25	24.725	11.6875
757	31.5	31.5	71.9	29.55	6.675	2.25	69.5	20.25	24.4	11.6875
759	31.3	31.3	71.9	29.65	6.675	2.25	69.5	20.25	24.45	11.7
761	31.3	31.3	71.9	29.75	6.675	2.25	69.5	20.25	24.45	11.7
763	31.3	31.3	71.9	29.75	6.675	2.25	69.5	20.25	24.45	11.7
764	31.5	31.5	71.9	29.75	6.675	2.25	69.5	20.25	24.45	11.9
766	31.3	31.3	71.9	29.75	6.675	2.25	69.5	20.25	24.45	11.8875
767	31.3	31.3	71.9	29.75	6.675	2.25	69.5	20.25	25.075	11.7
768	31.3	31.3	71.9	29.75	6.675	2.25	69.5	20.25	24.45	11.7
770	31.3	31.3	71.9	29.75	6.675	2.25	69.5	20.25	24.45	11.8875
771	31.3	31.3	71.9	30.2	6.675	2.25	69.5	20.25	24.45	11.7
773	31.3	31.3	71.9	29.85	6.675	2.25	69.5	20.25	24.45	11.8875
774	31.3	31.3	71.9	29.85	6.675	2.25	69.5	20.25	24.45	11.7
776	31.3	31.3	71.9	29.85	6.675	2.25	69.5	20.25	24.475	11.7
777	31.3	31.3	71.9	29.95	6.675	2.25	69.5	20.25	24.475	11.8875
778	31.3	31.3	71.9	29.95	6.675	2.25	69.5	20.25	24.475	11.7
780	31.3	31.3	71.9	29.95	6.675	2.25	69.5	20.25	24.5	11.7
781	31.3	31.3	71.9	29.95	6.675	2.25	69.5	20.25	24.5	11.925
783	31.3	31.3	71.9	29.95	6.675	2.25	69.5	20.25	24.5	11.925
784	31.3	31.3	71.9	30.2	6.675	2.25	69.5	20.25	24.5	11.7125
785	31.3	31.3	71.9	29.95	6.675	2.25	69.5	20.25	25.1	11.725
787	31.3	31.3	71.9	29.95	6.675	2.25	69.5	20.25	24.5	11.725
789	31.3	31.3	71.9	29.95	6.675	2.25	69.5	20.25	24.5	11.725
791	31.3	31.3	71.9	30.2	6.675	2.25	69.5	20.25	24.5	11.725
792	31.3	31.3	71.9	29.95	6.675	2.25	69.5	20.25	25.125	11.9375
793	31.5	31.5	71.9	29.95	6.675	2.25	69.5	20.25	24.5	11.725
794	31.3	31.3	71.9	29.95	6.675	2.25	69.5	20.25	24.5	11.9375
796	31.3	31.3	71.9	30.15	6.675	2.25	69.5	20.25	24.65	11.9875
797	31.3	31.3	71.9	30.2	6.675	2.25	69.5	20.25	24.675	11.75
798	31.3	31.3	71.9	30.15	6.675	2.25	69.5	20.25	25.275	11.75
799	31.3	31.3	71.9	30.15	6.675	2.25	69.5	20.25	24.675	11.9875
800	31.3	31.3	71.9	30.15	6.675	2.25	69.5	20.25	25.425	11.75
801	31.5	31.5	71.9	30.15	6.675	2.25	69.5	20.25	24.675	11.75
803	31.3	31.3	71.9	30.15	6.675	2.25	69.5	20.25	24.675	11.75
804	31.3	31.3	71.9	30.2	6.675	2.25	69.5	20.25	24.675	11.7375
805	31.3	31.3	71.9	30.2	6.675	2.25	69.5	20.25	25.425	11.9875
806	31.3	31.3	71.9	30.2	6.675	2.25	69.5	20.25	24.675	11.7375
807	31.3	31.3	71.9	30.2	6.675	2.25	69.5	20.25	24.675	11.9875
809	31.3	31.3	71.9	30.2	6.675	2.25	69.5	20.25	24.675	11.9875
810	31.3	31.3	71.9	30.2	6.675	2.25	69.5	20.25	24.675	11.775
811	31.3	31.3	71.9	30.2	6.675	2.25	69.5	20.25	25.45	11.9875
812	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	24.675	11.7875
813	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.45	11.775
815	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	24.675	11.775
817	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	24.7	11.7625
818	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.45	11.975
819	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	24.7	11.7625
820	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	24.7	12.025
822	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	24.7	12.025
823	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	24.7	11.7625
824	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.475	12.025
825	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	24.7	11.7625
826	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.475	12.025
827	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	24.725	11.7625
828	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	24.725	11.7625
830	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	24.725	11.7875
831	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.475	12.025
832	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	24.875	11.7875
833	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.5	12.025
834	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.075	11.7875
835	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.075	12.025
836	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.075	11.8125
837	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	25.675	12.0375
838	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.075	11.8125
839	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.075	12.0375
840	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.075	11.8125
842	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.075	11.8125
843	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.075	12.0375
844	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	25.65	11.8125
846	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.65	11.8125
847	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.075	11.8125
849	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.075	11.8125
850	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.075	12.0375
852	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.075	12.0375
853	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.775	11.8125
854	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.075	12.0375
856	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.1	12.0375
858	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	25.125	12.0375
860	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.125	11.8
862	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.125	11.8
863	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.125	12.1
865	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.125	12.1
867	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.125	12.1
868	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.125	11.7875
870	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.275	11.85
871	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.275	12.1125
872	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.425	11.85
874	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.425	11.85
876	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.425	11.85
878	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.425	11.9
879	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.825	11.9
881	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.45	11.9
882	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.45	12.1625
884	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.45	12.1625
885	31.4	31.4	71.9	30.2	6.675	2.25	69.5	20.25	25.45	11.9
886	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.825	11.8875
888	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.45	11.9
890	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.45	11.9
892	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.825	11.8875
894	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.475	11.8875
895	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	25.475	12.15
897	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.475	11.8875
898	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.475	11.8875
899	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.925	12.175
900	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.475	11.8875
901	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.475	12.175
902	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	25.475	11.8875
904	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.475	11.8875
905	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.5	11.8875
907	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.675	11.925
909	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	25.675	11.925
911	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.7	11.9375
913	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.7	11.9375
914	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.7	12.175
915	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.65	11.9375
917	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.65	11.9375
918	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.65	11.9375
920	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.65	11.9375
922	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.975	11.9875
924	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	25.775	11.9875
926	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.775	11.9875
928	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.775	11.9875
930	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.775	11.9875
931	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	25.775	12.1875
932	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.975	11.9875
933	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.775	12.1875
934	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.775	11.9875
935	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.775	12.1875
937	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.8	12.1875
938	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	25.8	11.9875
939	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.8	11.9875
941	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.8	11.9875
943	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.8	11.9875
944	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.8	11.975
946	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.825	12.025
948	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.825	12.025
950	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.825	12.025
952	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.825	12.025
954	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.825	12.0375
956	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.825	12.025
957	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.825	12.2125
958	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.825	12.025
959	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.825	12.2125
961	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.825	12.2125
963	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.825	12.2125
964	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.825	12.0375
965	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	26.025	12.2125
966	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.925	12.0375
967	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.025	12.2125
968	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.925	12.0375
969	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.925	12.2125
970	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.925	12.0375
971	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.925	12.2125
972	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.925	12.0375
974	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	25.925	12.2125
976	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.95	12.2125
977	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.0375
978	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	26.075	12.2125
979	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.0375
980	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	26.075	12.225
981	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.0375
982	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.0375
984	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.0375
986	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.0875
987	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.225
989	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.225
990	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.1
991	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	26.075	12.225
992	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.1
993	31.5	31.5	71.9	30.2	6.675	2.25	69.5	20.25	26.075	12.2125
994	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.1
995	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.1125
997	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.1125
999	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.1125
1000	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.2125
1001	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.1625
1002	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.2125
1003	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.1625
1004	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.2125
1005	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.1625
1007	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.175
1008	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	25.975	12.1625
1010	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26	12.225
1011	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.1625
1012	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26	12.1625
1013	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.225
1014	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26	12.1625
1015	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26	12.2125
1016	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.025	12.1625
1017	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.025	12.225
1018	31.7	31.7	71.9	30.2	6.675	2.25	69.5	20.25	26.025	12.15
1020	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.1	12.15
1021	31.6	31.6	71.9	30.2	6.675	2.25	69.5	20.25	26.025	12.15
