Time	ejabberd-nolog-1	ejabberd-nolog-2	openfire-log-1	openfire-log-2	openfire-log-4	openfire-log-8	openfire-nolog-1	openfire-nolog-2	openfire-nolog-4	openfire-nolog-8
1169	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1170	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1171	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1172	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1173	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1174	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1175	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1176	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1177	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1178	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1179	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1180	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1181	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1182	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1183	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1184	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1185	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1186	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1187	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1188	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1189	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1190	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1191	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1192	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1193	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1194	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1195	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1196	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1197	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1198	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1199	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1200	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1201	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1202	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1203	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1204	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1205	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1206	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1207	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1208	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1209	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1210	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1211	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1212	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1213	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1214	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1215	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1216	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1217	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1218	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1219	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1220	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1221	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1222	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1223	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1224	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1225	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1226	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1227	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1228	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1229	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1230	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1231	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1232	31.7	31.7	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1233	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1234	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1235	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1236	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1237	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1238	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1239	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1240	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1241	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1242	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1243	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1244	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1245	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1246	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1247	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1248	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1249	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1250	31.9	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1251	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1252	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1253	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1254	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1255	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1256	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1257	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1258	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1259	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1260	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1261	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1262	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1263	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1264	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1265	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1266	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1267	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1268	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1269	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1270	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1271	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1272	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1273	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1274	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1275	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1276	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1277	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1278	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1279	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1280	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1281	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1282	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1283	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1284	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1285	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1286	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1287	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1288	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1289	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1290	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1291	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1292	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1293	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1294	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1295	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1296	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1297	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1298	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1299	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1300	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1301	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1302	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1303	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1304	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1305	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1306	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1307	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1308	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1309	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1310	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1311	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1312	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1313	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1314	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1315	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1316	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1317	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1318	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1319	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1320	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1321	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1322	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1323	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1324	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1325	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1326	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1327	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1328	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1329	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1330	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1331	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1332	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1333	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1334	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1335	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1336	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1337	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1338	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1339	31.8	31.8	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1340	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1341	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1342	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1343	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1344	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1345	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1346	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1347	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1348	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1349	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1350	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1351	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1352	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1353	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1354	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1355	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1356	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1357	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1358	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1359	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1360	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1361	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1362	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1363	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1364	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1365	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1366	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1367	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1368	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1369	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1370	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1371	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1372	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1373	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1374	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1375	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1376	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1377	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1378	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1379	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1380	32.1	32.1	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1381	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1382	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1383	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1384	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1385	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1386	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1387	32.1	32.1	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1388	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1389	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1390	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1391	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1392	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1393	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1394	32.1	32.1	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1395	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1396	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1397	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1398	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1399	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1400	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1401	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1402	32.1	32.1	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1403	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1404	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1405	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1406	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1407	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1408	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1409	32.1	32.1	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1410	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1411	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1412	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1413	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1414	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1415	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1416	32.1	32.1	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1417	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1418	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1419	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1420	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1421	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1422	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1423	32.1	32.1	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1424	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1425	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1426	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1427	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1428	31.9	31.9	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1429	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1430	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1431	32.1	32.1	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1432	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1433	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1434	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1435	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1436	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1437	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1438	32.1	32.1	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1439	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1440	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1441	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1442	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1443	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1444	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1445	32.1	32.1	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1446	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1447	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1448	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1449	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1450	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1451	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1452	32.1	32.1	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1453	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1454	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1455	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1456	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1457	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1458	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1459	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1460	32.1	32.1	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1461	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1462	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1463	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1464	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1465	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1466	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1467	32.1	32.1	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1468	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1469	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1470	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1471	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1472	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1473	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1474	32.1	32.1	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1475	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1476	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1477	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1478	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1479	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1480	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1481	32.1	32.1	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1482	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1483	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1484	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1485	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1486	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1487	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1488	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1489	32.1	32.1	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1490	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1491	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1492	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1493	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1494	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1495	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1496	32.2	32.2	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1497	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1498	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1499	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1500	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1501	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1502	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1503	32.2	32.2	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1504	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1505	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1506	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
1507	32	32	95.1	72.95	28.05	5.4625	87.9	75	25.05	3.925
