1402520855	0
1402520856	116.5
1402520857	0
1402520858	0
1402520859	0
1402520861	1312.5
1402520862	2320
1402520864	0
1402520865	0
1402520867	277.5
1402520868	1131
1402520870	13658
1402520871	113.5
1402520873	212
1402520874	0
1402520876	0
1402520877	0
1402520879	0
1402520880	936
1402520882	0
1402520883	0
1402520885	0
1402520887	293
1402520888	0
1402520890	0
1402520891	0
1402520893	728280
1402520894	0
1402520896	859
1402520897	0
1402520899	0
1402520900	1448
1402520902	603
1402520903	0
1402520905	137270
1402520907	1961
1402520909	0
1402520910	0
1402520912	4405
1402520913	363571
1402520915	93
1402520917	0
1402520919	5929
1402520921	7998
1402520922	1148
1402520924	4860871.5
1402520925	27893
1402520927	1341019.5
1402520928	586
1402520930	12221
1402520932	724
1402520933	2054
1402520935	4344
1402520936	1866
1402520938	8542702
1402520939	1632268
1402520940	293
1402520942	0
1402520943	0
1402520944	0
1402520946	0
1402520948	0
1402520949	1237
1402520951	0
1402520952	0
1402520953	0
1402520955	0
1402520956	0
1402520957	2172
1402520958	0
1402520959	0
1402520960	0
1402520962	0
1402520963	0
1402520964	0
1402520965	109
1402520966	0
1402520967	0
1402520969	0
1402520970	0
1402520971	0
1402520972	0
1402520973	0
1402520974	0
1402520976	0
1402520977	422
1402520979	0
1402520980	0
1402520981	0
1402520982	0
1402520983	0
1402520985	0
1402520986	0
1402520988	0
1402520989	0
1402520990	0
1402520991	0
1402520992	0
1402520993	0
1402520995	0
1402520996	0
1402520997	0
1402520998	0
1402521000	0
1402521001	0
1402521002	0
1402521003	0
1402521005	0
1402521006	84.5
1402521007	584.5
1402521008	1263.5
1402521009	1696.5
1402521010	1936.5
1402521011	0
1402521013	0
1402521015	1612.5
1402521016	2107.5
1402521017	3279
1402521018	3907
1402521019	0
1402521020	0
1402521021	0
1402521023	0
1402521024	0
1402521025	0
1402521026	0
1402521027	0
1402521028	0
1402521030	0
1402521031	0
1402521032	0
1402521033	0
1402521034	0
1402521035	0
1402521036	0
1402521038	0
1402521039	0
1402521040	0
1402521042	0
1402521043	0
1402521044	0
1402521045	0
1402521046	0
1402521047	0
1402521049	0
1402521050	0
1402521051	0
1402521053	1.5
1402521054	0
1402521055	0
1402521056	0
1402521057	0
1402521058	0
1402521059	0
1402521060	0
1402521061	0
1402521062	0
1402521064	0
1402521066	0
1402521067	0
1402521068	0
1402521069	0
1402521070	0
1402521071	0
1402521072	237
1402521073	0
1402521074	0
1402521075	0
1402521076	0
1402521078	0
1402521079	76
1402521080	0
1402521081	0
1402521082	0
1402521083	0
1402521084	0
1402521085	0
1402521086	0
1402521087	0
1402521088	0
1402521089	0
1402521091	500.5
1402521093	0
1402521094	0
1402521095	0
1402521096	0
1402521097	0
1402521098	0
1402521099	0
1402521100	0
1402521101	0
1402521103	0
1402521104	76.5
1402521106	0
1402521107	0
1402521108	0
1402521109	0
1402521110	0
1402521111	162
1402521113	0
1402521114	0
1402521115	0
1402521116	0
1402521117	0
1402521118	0
1402521120	348
1402521121	0
1402521122	0
1402521123	0
1402521124	9.5
1402521126	0
1402521127	0
1402521128	0
1402521129	0
1402521130	0
1402521131	0
1402521133	0
1402521134	0
1402521135	594
1402521137	0
1402521138	992
1402521139	0
1402521140	0
1402521141	0
1402521142	0
1402521143	0
1402521144	0
1402521146	0
1402521147	304
1402521149	1278
1402521150	2575
1402521151	3057.5
1402521152	3830
1402521153	3881
1402521154	3923.5
1402521155	3940.5
1402521156	3966
1402521157	4017
1402521159	4042.5
1402521160	4051
1402521162	0
1402521163	0
1402521164	651
1402521165	0
1402521166	0
1402521167	0
1402521168	0
1402521170	382.5
1402521171	0
1402521172	0
1402521173	0
1402521175	0
1402521176	0
1402521177	0
1402521178	0
1402521179	0
1402521181	0
1402521182	0
1402521183	0
1402521184	0
1402521185	0
1402521186	0
1402521188	517.5
1402521189	925.5
1402521190	1155
1402521191	1485
1402521193	1873.5
1402521194	2839.5
1402521195	3705
1402521196	3739
1402521197	3798.5
1402521198	3875
1402521199	3909
1402521200	3951.5
1402521202	0
1402521203	0
1402521204	161.5
1402521206	0
1402521207	0
1402521208	0
1402521209	0
1402521210	0
1402521211	161
1402521212	0
1402521213	0
1402521215	0
1402521216	483.5
1402521217	1108.5
1402521219	1734.5
1402521220	2040.5
1402521221	2295
1402521222	2295
1402521223	2549
1402521224	3388
1402521225	3660.5
1402521226	3728.5
1402521227	3839
1402521229	0
1402521230	0
1402521231	0
1402521233	0
1402521234	0
1402521235	0
1402521236	0
1402521237	0
1402521238	0
1402521240	10860
1402521241	6065
1402521242	0
1402521243	0
1402521244	0
1402521245	0
1402521246	0
1402521248	0
1402521249	0
1402521250	0
1402521251	0
1402521252	0
1402521254	0
1402521255	0
1402521256	0
1402521257	0
1402521258	2896
1402521259	0
1402521260	0
1402521261	0
1402521262	0
1402521263	0
1402521264	0
1402521265	0
1402521266	0
1402521268	0
1402521269	0
1402521270	0
1402521271	0
1402521272	0
1402521273	0
1402521274	0
1402521275	0
1402521276	0
1402521277	0
1402521278	0
1402521279	0
1402521280	0
1402521281	0
1402521282	0
1402521284	0
1402521285	0
1402521286	0
1402521287	0
1402521288	0
1402521290	0
1402521291	0
1402521292	84.5
1402521293	42885.5
1402521294	73840
1402521295	73917.5
1402521296	73917.5
1402521297	73917.5
1402521298	73926.5
1402521299	73927.5
1402521300	74013
1402521302	74089
1402521303	74098
1402521304	74183.5
1402521305	74271
1402521306	74271
1402521307	0
1402521308	0
1402521309	94968.5
1402521310	0
1402521311	0
1402521312	0
1402521314	0
1402521315	0
1402521316	0
1402521317	0
1402521318	0
1402521319	0
1402521320	0
1402521321	0
1402521322	0
1402521323	0
1402521324	0
1402521325	0
1402521326	0
1402521327	0
1402521328	0
1402521329	76.5
1402521331	0
